target,placement_day,cancellation_day,distance_(km),placement_hours,placement_minutes,placement_seconds,cancellation_hours,cancellation_minutes,cancellation_seconds,personal_or_business_Personal,personal_or_business_nan,vehicle_type_Standard Bike,vehicle_type_nan,standard_or_express_Standard,standard_or_express_nan,platform_android,platform_desktop,platform_ios,platform_peer_web,platform_nan,cancelled_by_Staff,cancelled_by_nan,scheduled_Scheduled,scheduled_nan,placement_day_freq_encode,cancellation_day_freq_encode,placement_hours_freq_encode,placement_minutes_freq_encode,placement_seconds_freq_encode,cancellation_hours_freq_encode,cancellation_minutes_freq_encode,cancellation_seconds_freq_encode
1.0,2,2,4,15,58,11,16,12,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,748,107,137,662,106,96
1.0,2,2,14,14,6,0,14,30,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,113,115,622,103,114
6.0,2,2,25,10,59,18,17,49,36,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1043,1041,633,99,122,436,110,122
3.0,2,2,4,12,44,21,13,51,53,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1043,1041,686,114,100,631,114,94
3.0,2,3,0,20,35,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1193,80,106,125,333,411,205
0.0,2,2,8,9,33,3,9,57,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,464,114,102,421,101,128
5.0,2,2,11,15,3,0,15,38,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,113,115,718,112,111
1.0,2,2,6,13,7,45,13,29,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,670,106,124,631,133,96
4.0,2,2,0,6,48,14,7,26,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,51,124,108,96,100,132
2.0,2,2,18,13,32,47,13,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,670,109,104,631,112,205
3.0,2,2,8,17,52,37,19,3,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,345,116,100,182,110,132
4.0,2,2,0,6,45,10,7,26,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,51,119,127,96,100,124
5.0,2,2,11,7,13,35,7,20,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,127,118,116,96,114,94
3.0,2,3,15,9,6,17,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,464,113,112,333,411,151
3.0,2,3,0,20,54,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1193,80,132,124,333,411,205
3.0,2,2,15,16,40,43,17,38,52,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1043,1041,572,105,108,436,112,100
4.0,2,2,6,9,28,48,11,3,53,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,464,113,104,613,110,94
3.0,2,3,11,11,8,48,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,700,109,104,333,411,205
0.0,2,2,6,13,27,13,13,33,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,102,125,631,112,122
1.0,2,2,18,20,23,4,20,23,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,80,115,120,90,120,102
1.0,2,2,8,17,8,16,17,8,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,345,109,101,436,102,92
0.0,2,2,19,10,17,36,11,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,633,120,107,613,102,93
0.0,2,2,9,16,21,21,16,22,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,572,97,100,662,125,118
5.0,2,2,5,14,7,12,14,30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,679,106,104,622,103,116
0.0,2,2,4,12,17,56,12,18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,686,120,95,658,114,118
3.0,2,2,5,16,7,45,19,33,30,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1043,1041,572,106,124,182,112,99
4.0,2,4,19,15,41,41,11,19,17,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1043,1388,748,103,104,613,109,128
2.0,2,2,11,12,21,9,12,24,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,686,97,118,658,108,101
0.0,2,2,20,8,23,7,8,35,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,328,115,100,240,100,115
0.0,2,2,8,15,29,35,15,45,48,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,748,127,116,718,122,113
2.0,2,2,0,15,30,39,15,38,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,126,119,718,112,132
2.0,2,2,2,18,14,9,18,19,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,229,101,118,277,109,113
0.0,2,2,4,13,23,47,13,56,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,670,115,104,631,100,96
4.0,2,2,0,12,45,42,12,51,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,686,119,103,658,114,94
4.0,2,2,4,13,0,29,13,31,47,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,670,126,111,631,92,96
0.0,2,2,7,12,42,57,15,15,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,686,101,115,718,89,118
0.0,2,2,6,13,35,5,13,38,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,106,136,631,112,205
3.0,2,2,5,16,12,43,19,33,49,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1043,1041,572,95,108,182,112,142
5.0,2,2,13,10,11,21,10,22,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,633,119,100,532,125,110
0.0,2,2,23,16,29,44,16,31,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,572,127,121,662,92,99
0.0,2,2,9,12,23,4,12,23,58,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,686,115,120,658,120,119
0.0,2,2,13,14,12,50,15,12,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,679,95,116,718,106,94
3.0,2,2,6,18,5,32,20,17,56,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,229,93,111,90,109,132
0.0,2,2,5,11,30,42,11,41,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,700,126,103,613,108,98
0.0,2,2,6,14,29,4,14,34,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,127,120,622,84,94
0.0,2,2,11,16,34,19,18,19,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,572,102,98,277,109,102
5.0,2,2,14,16,27,43,17,23,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,572,102,108,436,120,132
0.0,2,2,6,15,8,53,16,25,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,109,92,662,123,103
3.0,2,2,11,16,19,8,16,22,28,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1043,1041,572,94,99,662,125,114
1.0,2,2,5,20,11,47,20,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,80,119,104,90,106,108
1.0,2,2,13,13,45,5,14,37,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,670,119,136,622,97,94
1.0,2,2,3,15,27,10,15,44,43,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1043,1041,748,102,127,718,123,120
3.0,2,3,5,15,2,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,748,103,125,333,411,205
0.0,2,2,2,15,54,31,15,57,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,748,132,122,718,101,96
1.0,2,2,10,16,11,26,16,11,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,572,119,129,662,107,118
0.0,2,2,20,14,5,7,14,5,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,93,100,622,107,115
5.0,2,2,7,14,58,41,15,15,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,679,107,104,718,89,99
4.0,2,2,3,12,57,44,13,38,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1043,1041,686,99,121,631,112,92
3.0,2,2,11,16,37,39,16,47,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,572,115,119,662,102,101
5.0,2,2,5,13,58,43,14,6,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,670,107,108,622,107,118
0.0,2,2,4,12,47,48,13,56,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,686,122,104,631,100,96
0.0,2,2,6,15,56,29,16,5,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,123,111,662,107,114
0.0,2,2,8,14,54,39,16,52,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,132,119,662,97,101
2.0,2,2,9,11,16,46,11,56,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1043,1041,700,99,96,613,100,122
2.0,2,2,6,18,17,33,18,18,14,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1043,1041,229,120,112,277,114,100
1.0,2,2,3,15,18,24,15,18,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,104,92,718,114,96
3.0,2,2,6,14,4,40,16,35,59,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,679,112,96,662,100,118
0.0,2,2,4,16,27,46,16,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,572,102,96,662,103,89
1.0,2,2,6,12,45,48,12,46,11,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1043,1041,686,119,104,658,105,111
1.0,2,2,3,15,11,32,15,11,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,748,119,111,718,107,110
2.0,2,2,16,9,34,15,10,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,464,102,104,532,97,116
0.0,2,2,6,13,20,12,13,23,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,118,104,631,120,114
3.0,2,2,4,11,34,9,13,22,51,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1043,1041,700,102,118,631,125,110
0.0,2,2,6,14,21,17,14,28,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,97,112,622,111,128
0.0,2,2,12,12,28,12,12,40,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,686,113,104,658,113,118
0.0,2,2,7,15,0,54,15,2,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,126,125,718,109,119
0.0,2,2,6,13,52,50,14,20,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,116,116,622,114,122
1.0,2,2,4,7,59,5,8,36,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,127,99,136,240,94,94
3.0,2,3,4,16,8,13,8,10,37,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1043,1193,572,109,125,240,90,92
4.0,2,2,7,12,57,53,13,15,49,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1043,1041,686,99,92,631,89,142
3.0,2,2,12,13,8,57,17,24,57,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1043,1041,670,109,115,436,108,111
0.0,2,2,7,11,4,5,11,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,700,112,136,613,100,90
0.0,2,2,13,16,7,35,16,11,38,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,572,106,116,662,107,103
3.0,2,2,16,16,13,53,17,9,46,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1043,1041,572,118,92,436,100,103
1.0,2,2,12,15,32,2,15,40,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,109,119,718,113,114
2.0,2,2,33,9,19,48,9,22,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,464,94,104,421,125,96
3.0,2,2,14,14,46,22,14,49,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,679,114,108,622,110,93
2.0,2,2,5,16,35,32,16,35,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,572,106,111,662,100,101
0.0,2,2,6,13,40,11,13,42,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,105,137,631,93,122
3.0,2,2,6,12,27,4,12,47,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,686,102,120,658,102,110
2.0,2,2,12,15,12,0,15,12,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,95,115,718,106,89
0.0,2,2,6,12,16,46,12,18,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,686,99,96,658,114,101
0.0,2,2,3,14,35,22,16,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,679,106,108,662,110,103
0.0,2,2,16,15,31,25,16,15,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,112,96,662,89,120
5.0,2,2,12,8,6,26,8,14,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,328,113,129,240,113,110
3.0,2,2,9,12,24,29,13,11,43,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1043,1041,686,121,111,631,107,120
4.0,2,2,0,12,48,12,12,50,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,686,124,104,658,128,118
0.0,2,2,6,14,37,21,14,42,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,115,100,622,93,89
0.0,2,2,3,14,27,34,15,6,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,102,100,718,107,100
3.0,2,2,28,15,27,33,20,40,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1043,1041,748,102,112,90,113,93
0.0,2,2,6,14,50,2,14,52,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,128,119,622,97,111
0.0,2,2,7,15,16,53,15,37,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,748,99,92,718,97,84
2.0,2,2,7,18,23,0,18,25,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,229,115,115,277,123,120
5.0,2,2,17,18,51,4,18,52,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,229,113,120,277,97,101
0.0,2,2,6,13,2,9,13,6,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,103,118,631,107,110
0.0,2,2,6,13,9,20,13,26,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,108,122,631,100,112
0.0,2,2,7,11,28,24,11,29,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,700,113,92,613,133,103
0.0,2,2,25,10,9,24,14,10,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,633,108,92,622,90,102
0.0,2,2,13,12,1,30,12,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,686,112,102,658,89,89
4.0,2,2,11,14,4,4,16,12,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,679,112,120,662,106,103
0.0,2,2,11,16,23,54,16,41,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,572,115,125,662,108,132
0.0,2,2,6,14,55,53,15,7,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,101,92,718,109,95
3.0,2,2,2,10,34,26,11,51,37,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1043,1041,633,102,129,613,114,92
2.0,2,2,33,9,16,43,9,17,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,464,99,108,421,109,111
0.0,2,2,23,16,49,28,16,51,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,572,120,86,662,114,112
4.0,2,2,0,12,46,52,12,50,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,686,114,95,658,128,113
1.0,2,2,6,13,54,2,14,3,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,670,132,119,622,110,110
0.0,2,2,10,15,23,11,15,53,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,115,137,718,87,114
3.0,2,4,19,21,3,23,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1043,1388,68,113,118,333,411,151
3.0,2,2,7,7,51,47,7,55,56,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,127,113,104,96,99,132
0.0,2,2,13,9,9,30,9,22,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,464,108,102,421,125,128
1.0,2,2,14,12,2,56,12,3,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,686,103,95,658,110,93
0.0,2,2,4,16,40,3,16,44,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,572,105,102,662,123,84
3.0,2,3,7,16,57,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,572,99,108,333,411,205
3.0,2,2,15,13,34,51,14,26,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,670,102,107,622,100,92
1.0,2,2,15,12,45,9,12,45,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,686,119,118,658,122,113
3.0,2,2,3,13,10,40,14,14,42,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,670,118,96,622,113,104
5.0,2,2,14,9,47,1,10,46,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,464,122,113,532,105,103
3.0,2,2,2,11,16,39,11,17,45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,700,99,119,613,109,103
1.0,2,2,10,13,56,11,14,4,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,670,123,137,622,89,128
1.0,2,2,1,15,0,36,15,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,748,126,107,718,411,103
5.0,2,2,7,11,6,31,15,34,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,700,113,122,718,84,122
1.0,2,2,6,14,23,9,14,24,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,115,118,622,108,92
2.0,2,2,8,14,26,17,15,28,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,101,112,718,111,114
5.0,2,2,5,10,29,39,10,37,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,633,127,119,532,97,111
3.0,2,2,18,12,40,25,13,22,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,686,105,96,631,125,132
0.0,2,2,16,10,6,33,12,15,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,633,113,112,658,89,118
0.0,2,2,52,14,39,34,14,58,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,100,100,622,118,132
2.0,2,2,9,10,32,51,11,41,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,633,109,107,613,108,102
3.0,2,3,14,11,52,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,700,116,127,333,411,205
2.0,2,2,9,12,10,29,12,11,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,686,118,111,658,107,96
4.0,2,2,6,13,44,36,14,12,24,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1043,1041,670,114,107,622,106,115
0.0,2,2,10,9,37,58,9,51,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,464,115,116,421,114,96
1.0,2,2,9,11,47,12,12,8,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,700,122,104,658,102,102
1.0,2,2,7,16,22,54,16,23,54,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1043,1041,572,116,125,662,120,98
5.0,2,2,4,17,6,35,18,18,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,345,113,116,277,114,101
0.0,2,2,34,14,17,58,15,40,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,120,116,718,113,92
5.0,2,2,9,6,34,27,7,6,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,51,102,112,96,107,113
3.0,2,2,0,4,56,45,11,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,23,123,124,613,123,151
3.0,2,2,6,10,20,39,10,54,53,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1043,1041,633,118,119,532,109,94
2.0,2,2,3,13,44,11,13,44,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,670,114,137,631,123,111
2.0,2,2,5,14,21,35,14,22,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,679,97,116,622,125,103
3.0,2,4,0,16,35,58,8,24,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1388,572,106,116,240,108,118
1.0,2,2,7,9,26,47,9,27,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,464,101,104,421,97,89
5.0,2,2,12,15,57,6,16,15,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,748,99,125,662,89,114
2.0,2,2,51,14,29,31,14,58,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,127,122,622,118,103
3.0,2,3,1,12,45,13,10,52,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1193,686,119,125,532,97,103
2.0,2,2,5,14,38,29,14,39,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,679,98,111,622,97,119
1.0,2,2,4,16,45,13,16,59,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,572,119,125,662,100,104
4.0,2,2,15,12,53,22,14,13,54,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,686,117,108,622,97,98
1.0,2,2,14,15,53,21,16,25,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,117,100,662,123,103
3.0,2,2,1,16,33,21,16,56,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,572,114,100,662,100,118
0.0,2,2,8,7,44,45,16,54,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,127,114,124,662,109,103
1.0,2,2,6,7,49,19,9,50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,127,120,98,421,128,103
0.0,2,2,7,9,7,26,9,26,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,464,106,129,421,100,116
3.0,2,2,3,12,6,7,16,27,39,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1043,1041,686,113,100,662,97,132
1.0,2,2,4,12,14,8,12,18,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,686,101,99,658,114,124
3.0,2,2,17,8,50,40,17,53,17,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1043,1041,328,128,96,436,87,128
5.0,2,2,7,15,13,22,15,38,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,748,118,108,718,112,99
3.0,2,2,6,15,16,58,15,48,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,748,99,116,718,103,110
0.0,2,2,18,11,4,48,15,39,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,700,112,104,718,97,118
3.0,2,2,0,3,5,0,12,16,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1043,1041,13,93,115,658,90,114
2.0,2,2,9,15,23,9,15,59,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,748,115,118,718,100,99
3.0,2,2,11,11,13,11,13,49,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1043,1041,700,118,137,631,110,90
3.0,2,2,18,14,56,2,15,46,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1043,1041,679,123,119,718,105,142
2.0,2,2,9,10,28,38,10,31,52,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,633,113,137,532,92,100
5.0,2,2,14,10,48,3,11,32,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,633,124,102,613,103,104
3.0,2,2,19,10,17,14,15,34,19,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1043,1041,633,120,108,718,84,102
2.0,2,2,17,10,6,6,10,6,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,633,113,125,532,107,128
0.0,2,2,15,14,50,19,15,16,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,679,128,98,718,90,103
0.0,2,2,8,18,40,39,21,42,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1043,1041,229,105,119,56,93,99
2.0,2,2,19,19,43,47,20,20,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,133,112,104,90,114,119
5.0,2,2,19,22,35,27,22,39,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,56,106,112,29,97,94
2.0,2,2,2,22,0,5,22,0,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,56,126,136,29,411,96
3.0,2,3,10,22,28,47,8,34,42,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1043,1193,56,113,104,240,84,104
5.0,2,2,9,19,52,41,20,29,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,133,116,104,90,133,122
0.0,2,2,5,19,11,42,19,28,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,133,119,103,182,111,111
0.0,2,2,7,19,8,21,19,28,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,133,109,100,182,111,112
1.0,2,2,11,10,53,3,10,56,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1043,1041,633,117,102,532,100,113
6.0,2,2,19,13,39,34,16,25,46,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1043,1041,670,100,100,662,123,103
0.0,2,2,29,14,9,59,14,10,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,679,108,97,622,90,122
3.0,2,2,7,13,59,59,14,23,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1043,1041,670,99,97,622,120,92
0.0,2,2,6,8,16,19,8,45,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1043,1041,328,99,98,240,122,89
1.0,2,2,17,12,13,48,12,23,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1043,1041,686,118,104,658,120,103
0.0,2,2,17,13,15,11,13,17,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1043,1041,670,114,137,631,109,92
